slug,nu,solver,form_a,form_b,pearson,spearman
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,poly5-gscalar,0.9998830927294223,0.9997595134835489
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,poly5-gvarying,0.9997084541995638,0.9994864186258844
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,poly6-goff,0.9863421659506314,0.9813470882005461
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,poly6-gscalar,0.9997983816415068,0.9995936499017986
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,poly6-gvarying,0.9993193073804906,0.9988709361854762
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,spline3-goff,0.9852188442784374,0.9801640952063229
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,spline3-gscalar,0.9994009391050399,0.9989628039160108
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,spline3-gvarying,0.9985169101732991,0.9975258421104117
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,spline4-goff,0.9858060333742235,0.9810241402058338
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,spline4-gscalar,0.9998610721525254,0.9997338030606688
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,spline4-gvarying,0.9988022727062994,0.9976051681712488
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,spline5-goff,0.9860230048084118,0.9811461079436425
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,spline5-gscalar,0.9997630813886873,0.999543169681266
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,spline5-gvarying,0.9993013965555617,0.9987815767888809
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,spline6-goff,0.9858482820919297,0.9809335266422688
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,spline6-gscalar,0.9997217790743684,0.9994763852901263
ALL_W_14-25_mrc2,8,anderson,poly4-gscalar,spline6-gvarying,0.9992459233763579,0.9986213569584945
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,poly2-goff,0.9817962576803713,0.9733705862728914
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,poly2-gscalar,0.9969702819205017,0.9950664206827182
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,poly2-gvarying,0.9972429410961283,0.9951683217490109
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,poly3-goff,0.983791375943416,0.9772738674245178
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,poly3-gscalar,0.9986175104193169,0.9975396379470791
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,poly3-gvarying,0.9993122133825244,0.9986862600991794
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,poly4-goff,0.985055780674388,0.9789560188727046
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,poly4-gscalar,0.999000181029742,0.9979961547240705
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,poly4-gvarying,0.9999999999999998,0.9999999999999999
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,poly5-goff,0.9844057293110791,0.9780153936453866
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,poly5-gscalar,0.9988709591741451,0.9978318588510324
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,poly5-gvarying,0.9992939774619767,0.9987047590619832
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,poly6-goff,0.9847421763270746,0.978229856197215
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,poly6-gscalar,0.9990435119961503,0.998164213098018
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,poly6-gvarying,0.999543681111105,0.9991042112418511
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,spline3-goff,0.9832250893202555,0.976413195341522
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,spline3-gscalar,0.9984600036389744,0.997286296219188
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,spline3-gvarying,0.9990098652552762,0.9982485558267341
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,spline4-goff,0.9839748519344002,0.9776366352205199
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,spline4-gscalar,0.9988613061435927,0.9978713651105797
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,spline4-gvarying,0.9998342890728518,0.9997253374336231
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,spline5-goff,0.9843224691885203,0.9779254071653067
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,spline5-gscalar,0.9988423937329763,0.997815241138683
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,spline5-gvarying,0.9994510135653468,0.998963744541238
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,spline6-goff,0.9840051996102285,0.9775616987440771
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,spline6-gscalar,0.9989771908427264,0.9980525922377097
ALL_W_14-25_mrc2,8,anderson,poly4-gvarying,spline6-gvarying,0.9994351074907618,0.9989267466156304
ALL_W_14-25_mrc2,8,anderson,poly5-goff,poly2-goff,0.9971996751353882,0.9955555458009234
ALL_W_14-25_mrc2,8,anderson,poly5-goff,poly2-gscalar,0.9825571670281887,0.9765282651609973
ALL_W_14-25_mrc2,8,anderson,poly5-goff,poly2-gvarying,0.9837293099401929,0.9780912707470569
ALL_W_14-25_mrc2,8,anderson,poly5-goff,poly3-goff,0.9993837657227082,0.9989383476601005
ALL_W_14-25_mrc2,8,anderson,poly5-goff,poly3-gscalar,0.9858139459184887,0.9805876901003583
ALL_W_14-25_mrc2,8,anderson,poly5-goff,poly3-gvarying,0.9868584850303384,0.982003644609214
ALL_W_14-25_mrc2,8,anderson,poly5-goff,poly4-goff,0.9998403446435034,0.9996927290924095
