comp_id,series_key,year,date,race_country,total_runners,total_men,total_women,dnf_count,mean_time_sec,p1_time_sec,p10_time_sec,p25_time_sec,median_time_sec,p75_time_sec,mean_time,p1_time,p10_time,p25_time,median_time,p75_time,m_top1_sec,m_top3_sec,m_top10_sec,m_top25_sec,w_top1_sec,w_top3_sec,w_top10_sec,w_top25_sec,m_top1,m_top3,m_top10,m_top25,w_top1,w_top3,w_top10,w_top25,sub3_count,sub3_pct,sub4_count,sub4_pct,bq_count,bq_pct,m_sub3_count,m_sub3_pct,m_sub4_count,m_sub4_pct,m_bq_count,m_bq_pct,w_sub3_count,w_sub3_pct,w_sub4_count,w_sub4_pct,w_bq_count,w_bq_pct
2642558794,copenhagen_marathon,2025,2025-05-11,DEN,18557,13287,5238,0,14103.106806057014,9526.56,11192.0,12457.0,13963.0,15511.0,03:55:03,02:38:47,03:06:32,03:27:37,03:52:43,04:18:31,7705.0,7832.0,8248.0,8726.0,8599.0,8917.0,9567.0,10052.0,02:08:25,02:10:32,02:17:28,02:25:26,02:23:19,02:28:37,02:39:27,02:47:32,1431,7.711375761168291,11123,59.939645416823836,2003,10.793770544807888,1348,10.145254760292016,8841,66.53872205915556,1379,10.3785655151652,82,1.5654830087819778,2272,43.37533409698358,624,11.912943871706757
2655367851,stockholm_marathon,2022,2022-06-04,SWE,9496,6865,2628,0,15639.200610783488,10132.4,12296.0,13644.0,15467.0,17424.25,04:20:39,02:48:52,03:24:56,03:47:24,04:17:47,04:50:24,7868.0,7959.0,8546.0,9264.0,9108.0,9223.0,9968.0,10872.0,02:11:08,02:12:39,02:22:26,02:34:24,02:31:48,02:33:43,02:46:08,03:01:12,259,2.727464195450716,3433,36.15206402695872,637,6.708087615838247,233,3.394027676620539,2860,41.66059723233795,427,6.219956300072833,24,0.91324200913242,571,21.727549467275495,210,7.9908675799086755
2689237124,daegu_marathon,2026,2026-02-22,KOR,10567,9287,1280,1138,15970.91975016561,10235.3,12313.6,13856.0,15853.0,17884.5,04:26:11,02:50:35,03:25:14,03:50:56,04:24:13,04:58:04,7688.0,7696.0,8069.0,8918.0,8371.0,8447.0,9568.0,11050.0,02:08:08,02:08:16,02:14:29,02:28:38,02:19:31,02:20:47,02:39:28,03:04:10,276,2.611904987224378,3511,33.22608119617678,0,0.0,253,2.724238182405513,3238,34.86594163885,0,0.0,23,1.7968749999999998,273,21.328125,0,0.0
2702370315,copenhagen_marathon,2014,2014-05-18,DEN,9623,7318,2247,0,14521.488413176765,10398.88,12072.6,13172.0,14316.0,15736.5,04:02:01,02:53:19,03:21:13,03:39:32,03:58:36,04:22:16,8494.0,8720.0,9231.0,9677.0,9602.0,10150.0,11027.0,11603.0,02:21:34,02:25:20,02:33:51,02:41:17,02:40:02,02:49:10,03:03:47,03:13:23,252,2.618725969032526,5040,52.37451938065052,513,5.3309778655305,243,3.3205793932768515,4276,58.431265373052746,358,4.892047007379065,6,0.26702269692923897,745,33.15531820204718,155,6.8980863373386745
2703233590,brighton_marathon,2022,2022-04-10,GBR,8398,5611,2776,0,15974.87342224339,10362.76,12388.7,13848.0,15694.5,17766.75,04:26:15,02:52:43,03:26:29,03:50:48,04:21:34,04:56:07,8947.0,9001.0,9398.0,9786.0,10266.0,10560.0,11260.0,11938.0,02:29:07,02:30:01,02:36:38,02:43:06,02:51:06,02:56:00,03:07:40,03:18:58,218,2.5958561562276734,2861,34.06763515122648,390,4.643962848297214,210,3.7426483692746393,2365,42.14934949206915,292,5.204063446800927,6,0.21613832853025938,489,17.61527377521614,98,3.5302593659942363
2732387983,nyc_marathon,2021,2021-11-07,USA,24949,13581,11352,0,16764.41893462664,10177.84,12502.0,14078.0,16220.0,18865.0,04:39:24,02:49:38,03:28:22,03:54:38,04:30:20,05:14:25,7702.0,7792.0,8046.0,8774.0,8559.0,8572.0,9065.0,10018.0,02:08:22,02:09:52,02:14:06,02:26:14,02:22:39,02:22:52,02:31:05,02:46:58,635,2.5451921920718266,7376,29.564311194837465,1448,5.80383983325985,558,4.108681245858184,5210,38.36241808408806,791,5.824313378985347,77,0.6782945736434108,2162,19.04510218463707,655,5.769908386187456
2744310321,frankfurt_marathon,2015,2015-10-25,GER,11165,8892,2270,0,14122.064397671295,9221.64,10957.4,12407.0,13983.0,15693.0,03:55:22,02:33:42,03:02:37,03:26:47,03:53:03,04:21:33,7586.0,7608.0,7824.0,8217.0,8592.0,8632.0,9208.0,9767.0,02:06:26,02:06:48,02:10:24,02:16:57,02:23:12,02:23:52,02:33:28,02:42:47,1013,9.072995969547694,6556,58.7192118226601,1885,16.883116883116884,941,10.582546108861898,5672,63.78767431399011,1471,16.542959964012596,70,3.0837004405286343,881,38.81057268722467,414,18.237885462555067
2744648389,stockholm_marathon,2018,2018-06-02,SWE,4975,800,4175,0,16287.269949748743,10117.58,11772.0,14122.0,16434.0,18540.0,04:31:27,02:48:38,03:16:12,03:55:22,04:33:54,05:09:00,8010.0,8221.0,9139.0,9715.0,9628.0,9889.0,10494.0,11479.0,02:13:30,02:17:01,02:32:19,02:41:55,02:40:28,02:44:49,02:54:54,03:11:19,172,3.457286432160804,1387,27.87939698492462,414,8.321608040201005,161,20.125,800,100.0,259,32.375,11,0.2634730538922156,587,14.059880239520957,155,3.7125748502994016
2753586215,hannover_marathon,2024,2024-04-14,GER,2669,2022,640,0,14085.560884226303,8834.36,10728.6,12368.0,14069.0,15759.0,03:54:46,02:27:14,02:58:49,03:26:08,03:54:29,04:22:39,7626.0,7921.0,8403.0,8849.0,8630.0,8833.0,9322.0,10033.0,02:07:06,02:12:01,02:20:03,02:27:29,02:23:50,02:27:13,02:35:22,02:47:13,304,11.390033720494568,1554,58.22405395279131,564,21.13150992881229,259,12.80909990108803,1288,63.69930761622157,428,21.16716122650841,42,6.5625,263,41.09375,136,21.25
2753763467,eindhoven_marathon,2025,2025-10-12,NED,4468,3624,839,0,13826.205908683974,8411.35,10702.7,12225.0,13908.0,15359.25,03:50:26,02:20:11,02:58:23,03:23:45,03:51:48,04:15:59,7232.0,7258.0,7593.0,7957.0,7293.0,7875.0,9583.0,10620.0,02:00:32,02:00:58,02:06:33,02:12:37,02:01:33,02:11:15,02:39:43,02:57:00,513,11.4816472694718,2751,61.57117278424351,709,15.868397493285585,484,13.35540838852097,2383,65.7560706401766,588,16.225165562913908,28,3.3373063170441,363,43.2657926102503,121,14.421930870083433
2765787317,nyc_marathon,2022,2022-11-06,USA,47745,26531,21159,0,17441.445638286732,10570.44,13126.0,14880.0,17086.0,19641.0,04:50:41,02:56:10,03:38:46,04:08:00,04:44:46,05:27:21,7721.0,7831.0,8123.0,8956.0,8603.0,8619.0,8912.0,9786.0,02:08:41,02:10:31,02:15:23,02:29:16,02:23:23,02:23:39,02:28:32,02:43:06,681,1.4263273641218976,9927,20.791705937794532,1912,4.00460781233637,621,2.3406580980739515,7212,27.183295013380576,1034,3.8973276544419733,57,0.26938891251949526,2701,12.76525355640626,875,4.135356113237865
2779267814,oslo_marathon,2023,2023-09-16,NOR,2547,2029,503,0,14454.396152336081,9845.96,11539.2,12751.5,14227.0,15909.0,04:00:54,02:44:06,03:12:19,03:32:32,03:57:07,04:25:09,8744.0,8819.0,9280.0,9795.0,9860.0,10183.0,11322.0,11990.0,02:25:44,02:26:59,02:34:40,02:43:15,02:44:20,02:49:43,03:08:42,03:19:50,131,5.143305850019631,1415,55.55555555555556,248,9.736945425991363,125,6.160670280926564,1206,59.43814687037949,180,8.871365204534253,6,1.1928429423459244,201,39.960238568588466,68,13.518886679920477
2784755915,melbourne_marathon,2025,2025-10-12,AUS,12287,8873,3384,184,14557.957190526573,9565.02,11244.6,12545.0,14175.0,16142.5,04:02:38,02:39:25,03:07:25,03:29:05,03:56:15,04:29:02,7375.0,7585.0,8288.0,8877.0,7349.0,7767.0,9025.0,10112.0,02:02:55,02:06:25,02:18:08,02:27:57,02:02:29,02:09:27,02:30:25,02:48:32,887,7.219011963864247,6693,54.47220639700496,1290,10.498901277773257,822,9.264059506367632,5481,61.77166685450243,895,10.08678011946354,64,1.8912529550827424,1201,35.49054373522459,395,11.6725768321513
2790063806,daegu_marathon,2025,2025-02-23,KOR,7374,6503,871,0,14637.00908597776,9270.2,11551.6,12820.25,14297.0,16301.75,04:03:57,02:34:30,03:12:32,03:33:40,03:58:17,04:31:42,7313.0,7386.0,7584.0,7967.0,8285.0,8675.0,9320.0,10731.0,02:01:53,02:03:06,02:06:24,02:12:47,02:18:05,02:24:35,02:35:20,02:58:51,410,5.560075942500678,3858,52.31895850284785,0,0.0,384,5.904966938336152,3534,54.34414885437491,0,0.0,26,2.9850746268656714,324,37.198622273249136,0,0.0
2799503071,chicago_marathon,2025,2025-10-12,USA,54327,29545,24562,0,15720.121817880612,9464.52,11228.0,12832.0,15183.0,18073.0,04:22:00,02:37:45,03:07:08,03:33:52,04:13:03,05:01:13,7343.0,7477.0,7628.0,8165.0,8097.0,8283.0,8871.0,9487.0,02:02:23,02:04:37,02:07:08,02:16:05,02:14:57,02:18:03,02:27:51,02:38:07,4055,7.464060227879324,23272,42.83689509820163,8726,16.061994956467316,3653,12.364190218311052,15785,53.426975799627684,5147,17.420883398206126,387,1.5756045924598974,7389,30.083055125804087,3579,14.571288982981843
2801340312,brighton_marathon,2025,2025-04-06,GBR,12582,8219,4324,0,16543.465903671913,10645.81,12820.0,14209.0,16172.5,18478.75,04:35:43,02:57:26,03:33:40,03:56:49,04:29:32,05:07:59,8807.0,9307.0,9740.0,10000.0,10378.0,10541.0,11460.0,11919.0,02:26:47,02:35:07,02:42:20,02:46:40,02:52:58,02:55:41,03:11:00,03:18:39,181,1.438563026545859,3563,28.318232395485616,144,1.144492131616595,177,2.153546660177637,2978,36.23311838423166,100,1.2166930283489477,3,0.06938020351526364,571,13.205365402405182,44,1.0175763182238668
2805509354,fukuoka_marathon,2016,2016-11-13,JPN,10447,8396,2050,388,18132.011869436203,10779.3,13656.400000000001,15607.0,18010.0,20783.5,05:02:12,02:59:39,03:47:36,04:20:07,05:00:10,05:46:24,8867.0,9038.0,9390.0,9889.0,10289.0,10940.0,11469.0,12507.0,02:27:47,02:30:38,02:36:30,02:44:49,02:51:29,03:02:20,03:11:09,03:28:27,106,1.014645352732842,1733,16.58849430458505,274,2.622762515554705,104,1.2386850881372082,1614,19.223439733206288,233,2.7751310147689376,2,0.0975609756097561,119,5.8048780487804885,41,2.0
2808122682,dublin_marathon,2012,2012-10-29,IRL,12208,8658,3541,169,15202.197165792923,10107.07,11885.7,13174.0,14579.0,16628.0,04:13:22,02:48:27,03:18:06,03:39:34,04:02:59,04:37:08,7869.0,7891.0,8216.0,9186.0,9045.0,9102.0,9949.0,11093.0,02:11:09,02:11:31,02:16:56,02:33:06,02:30:45,02:31:42,02:45:49,03:04:53,438,3.58781127129751,5794,47.460681520314544,716,5.865006553079947,416,4.804804804804805,4909,56.6990066990067,524,6.052206052206052,18,0.508330979949167,878,24.795255577520475,192,5.42219711945778
2812933410,hannover_marathon,2019,2019-04-07,GER,2223,1774,448,0,14542.89608636977,9151.44,11629.2,13021.0,14383.0,16076.0,04:02:23,02:32:31,03:13:49,03:37:01,03:59:43,04:27:56,7777.0,7857.0,8415.0,9658.0,8775.0,8863.0,9560.0,12207.0,02:09:37,02:10:57,02:20:15,02:40:58,02:26:15,02:27:43,02:39:20,03:23:27,111,4.993252361673414,1120,50.382366171839855,267,12.010796221322536,96,5.411499436302142,973,54.84780157835401,200,11.273957158962796,14,3.125,146,32.589285714285715,67,14.955357142857142
2822235917,yokohama_marathon,2025,2025-10-25,JPN,20198,17392,2806,1097,16799.55812456679,10423.91,12774.0,14352.0,16839.0,19250.0,04:40:00,02:53:44,03:32:54,03:59:12,04:40:39,05:20:50,8339.0,8512.0,8794.0,9190.0,9807.0,10251.0,11369.0,12051.0,02:18:59,02:21:52,02:26:34,02:33:10,02:43:27,02:50:51,03:09:29,03:20:51,443,2.1932864640063374,5200,25.745123279532628,0,0.0,438,2.518399264029439,4892,28.1278748850046,0,0.0,5,0.1781895937277263,308,10.97647897362794,0,0.0
2828819676,oslo_marathon,2016,2016-09-17,NOR,2404,1821,582,0,14389.159733777038,9954.93,11689.6,12851.25,14187.5,15837.0,03:59:49,02:45:55,03:14:50,03:34:11,03:56:28,04:23:57,8510.0,9018.0,9490.0,9985.0,9811.0,10702.0,11309.0,11955.0,02:21:50,02:30:18,02:38:10,02:46:25,02:43:31,02:58:22,03:08:29,03:19:15,101,4.201331114808652,1337,55.61564059900166,210,8.735440931780367,96,5.2718286655683695,1106,60.73585941790225,145,7.962657880285557,4,0.6872852233676976,230,39.51890034364261,65,11.168384879725087
2834852523,amsterdam_marathon,2017,2017-10-15,NED,11443,8702,2729,0,14848.96941361531,9727.18,11753.4,13130.5,14679.0,16418.0,04:07:29,02:42:07,03:15:53,03:38:50,04:04:39,04:33:38,7510.0,7539.0,7768.0,8562.0,8688.0,8786.0,9670.0,11008.0,02:05:10,02:05:39,02:09:28,02:22:42,02:24:48,02:26:26,02:41:10,03:03:28,509,4.448134230533951,5255,45.92327186926505,919,8.031110722712576,484,5.561939783957711,4549,52.275339002528156,721,8.285451620317168,19,0.696225723708318,694,25.43056064492488,198,7.255404910223525
2847857458,hamburg_marathon,2026,2026-04-26,GER,15527,11112,4414,0,14739.41869002383,9698.34,11615.0,12990.5,14467.0,16378.0,04:05:39,02:41:38,03:13:35,03:36:30,04:01:07,04:32:58,7464.0,7496.0,7557.0,8215.0,8225.0,8379.0,9182.0,10474.0,02:04:24,02:04:56,02:05:57,02:16:55,02:17:05,02:19:39,02:33:02,02:54:34,812,5.229600051523153,7601,48.95343595028015,1550,9.98261093578927,760,6.839452843772498,6211,55.89452843772498,1114,10.025197984161267,51,1.1554145899410966,1389,31.468056184866334,436,9.877661984594473
2852958928,fukuoka_marathon,2023,2023-11-12,JPN,11826,9698,2127,423,17368.072974801285,10321.25,12701.5,14500.5,17199.0,20095.5,04:49:28,02:52:01,03:31:42,04:01:40,04:46:39,05:34:56,8532.0,8699.0,9019.0,9478.0,10111.0,10419.0,10942.0,11590.0,02:22:12,02:24:59,02:30:19,02:37:58,02:48:31,02:53:39,03:02:22,03:13:10,294,2.486047691527143,2877,24.32775240994419,690,5.834601725012684,288,2.9696844710249537,2670,27.53144978346051,564,5.815632089090534,6,0.2820874471086037,206,9.685002350728727,126,5.923836389280677
2858199549,munich_marathon,2019,2019-10-13,GER,4986,3278,946,203,15111.6060970718,10353.95,12299.5,13503.0,14889.5,16519.0,04:11:52,02:52:34,03:25:00,03:45:03,04:08:10,04:35:19,8931.0,9087.0,9470.0,9986.0,10078.0,10492.0,11423.0,12026.0,02:28:51,02:31:27,02:37:50,02:46:26,02:47:58,02:54:52,03:10:23,03:20:26,118,2.366626554352186,2072,41.55635780184517,247,4.953870838347372,101,3.0811470408785846,1505,45.91214154972544,189,5.765710799267846,5,0.5285412262156448,224,23.678646934460886,58,6.13107822410148
2868309304,milton_keynes_marathon,2023,2023-05-01,GBR,1389,1002,378,29,15588.888408927285,10104.04,11911.8,13482.0,15481.0,17368.0,04:19:49,02:48:24,03:18:32,03:44:42,04:18:01,04:49:28,9030.0,9254.0,9764.0,10387.0,10436.0,11063.0,12046.0,12645.0,02:30:30,02:34:14,02:42:44,02:53:07,02:53:56,03:04:23,03:20:46,03:30:45,58,4.175665946724262,519,37.365010799136066,129,9.287257019438446,57,5.688622754491018,444,44.31137724550898,88,8.78243512974052,1,0.26455026455026454,71,18.78306878306878,41,10.846560846560847
2869113161,berlin_marathon,2015,2015-09-27,GER,36765,27847,8905,0,14830.117530259758,9630.92,11625.4,12958.0,14478.0,16493.0,04:07:10,02:40:31,03:13:45,03:35:58,04:01:18,04:34:53,7440.0,7617.0,7884.0,8129.0,8365.0,8673.0,8970.0,9516.0,02:04:00,02:06:57,02:11:24,02:15:29,02:19:25,02:24:33,02:29:30,02:38:36,1856,5.048279613763089,17933,48.77736978104175,3738,10.167278661770705,1765,6.338205192659892,15417,55.36323481883147,2852,10.241677739074227,88,0.9882088714205502,2505,28.130263896687254,886,9.94946659180236
2872603489,kobe_marathon,2023,2023-11-19,JPN,19577,15927,3649,709,16591.19936660367,9822.04,12115.6,13927.0,16476.0,19265.0,04:36:31,02:43:42,03:21:56,03:52:07,04:34:36,05:21:05,7923.0,8016.0,8415.0,8928.0,9182.0,9619.0,10143.0,10669.0,02:12:03,02:13:36,02:20:15,02:28:48,02:33:02,02:40:19,02:49:03,02:57:49,779,3.9791592174490473,6036,30.83209889155642,1993,10.180313633345252,749,4.7027060965655805,5399,33.898411502480066,1560,9.79468826521002,29,0.7947382844614962,636,17.429432721293505,433,11.866264730063032
2873224197,berlin_marathon,2018,2018-09-16,GER,40805,28448,12328,0,15538.913245925745,9754.16,11886.4,13395.0,15206.0,17484.0,04:18:59,02:42:34,03:18:06,03:43:15,04:13:26,04:51:24,7299.0,7608.0,8023.0,8394.0,8291.0,8335.0,8849.0,9694.0,02:01:39,02:06:48,02:13:43,02:19:54,02:18:11,02:18:55,02:27:29,02:41:34,1700,4.166156108320059,16380,40.142139443695626,3555,8.712167626516358,1576,5.539932508436445,13478,47.37767154105737,2507,8.812570303712036,110,0.8922777417261518,2874,23.312783906554184,1048,8.500973393900065
2933084010,frankfurt_marathon,2018,2018-10-28,GER,10619,8307,2301,0,13965.30294754685,9047.16,10768.0,12222.0,13802.0,15497.0,03:52:45,02:30:47,02:59:28,03:23:42,03:50:02,04:18:17,7597.0,7629.0,7923.0,8264.0,8436.0,8492.0,8717.0,9611.0,02:06:37,02:07:09,02:12:03,02:17:44,02:20:36,02:21:32,02:25:17,02:40:11,1102,10.377625011771354,6581,61.97382051040587,1869,17.600527356624916,1026,12.351029252437703,5591,67.30468279764055,1427,17.178283375466474,70,3.042155584528466,979,42.54671881790526,442,19.2090395480226
2948113672,hamburg_marathon,2025,2025-04-27,GER,11682,8755,2923,0,14633.253552473892,9584.62,11568.1,12946.25,14404.5,16185.0,04:03:53,02:39:45,03:12:48,03:35:46,04:00:04,04:29:45,7426.0,7470.0,7721.0,8741.0,8306.0,8432.0,9290.0,10382.0,02:03:46,02:04:30,02:08:41,02:25:41,02:18:26,02:20:32,02:34:50,02:53:02,644,5.512754665297038,5819,49.81167608286252,1224,10.477657935285054,607,6.933181039406054,4841,55.294117647058826,901,10.29126213592233,33,1.128977078344167,974,33.32192952446117,323,11.050290797126241
2952046372,HK_marathon,2025,2025-02-09,HKG,13399,15,13,0,15571.6519889544,10291.98,12052.8,13448.0,15368.0,17606.0,04:19:32,02:51:32,03:20:53,03:44:08,04:16:08,04:53:26,7872.0,7898.0,8471.0,,8819.0,8894.0,9905.0,,02:11:12,02:11:38,02:21:11,,02:26:59,02:28:14,02:45:05,,433,3.2315844466004924,5303,39.57758041644899,28,0.20897081871781475,15,100.0,15,100.0,15,100.0,12,92.3076923076923,13,100.0,13,100.0
2970909011,boston_marathon,2015,2015-04-20,USA,26610,14586,12019,0,13588.6496054115,9593.09,10804.0,11921.0,13181.5,14787.0,03:46:29,02:39:53,03:00:04,03:18:41,03:39:42,04:06:27,7788.0,7847.0,8032.0,8550.0,8695.0,8709.0,8947.0,10087.0,02:09:48,02:10:47,02:13:52,02:22:30,02:24:55,02:25:09,02:29:07,02:48:07,2642,9.92859827132657,18894,71.0033821871477,6757,25.39270950770387,2491,17.07802001919649,11322,77.62237762237763,3700,25.366790072672423,148,1.2313836425659372,7567,62.95864880605707,3057,25.434728346784258
2975264854,dublin_marathon,2019,2019-10-27,IRL,17724,11096,6581,180,15434.80077860528,9978.38,11927.0,13385.0,15023.0,17099.25,04:17:15,02:46:18,03:18:47,03:43:05,04:10:23,04:44:59,7686.0,7924.0,8161.0,8752.0,8868.0,8991.0,9472.0,10459.0,02:08:06,02:12:04,02:16:01,02:25:52,02:27:48,02:29:51,02:37:52,02:54:19,724,4.084856691491763,7460,42.08982171067479,1523,8.59286842699165,658,5.930064888248017,5902,53.19033886085076,1022,9.210526315789473,48,0.7293724358000303,1512,22.975231727700958,501,7.6128247986628175
2979388557,belfast_marathon,2015,2015-05-04,GBR,2280,1750,505,0,15694.646929824561,10378.58,12419.6,13732.0,15455.0,17344.0,04:21:35,02:52:59,03:27:00,03:48:52,04:17:35,04:49:04,8376.0,8659.0,9943.0,10494.0,9657.0,10540.0,11354.0,13096.0,02:19:36,02:24:19,02:45:43,02:54:54,02:40:57,02:55:40,03:09:14,03:38:16,55,2.4122807017543857,828,36.31578947368421,80,3.508771929824561,41,2.3428571428571425,725,41.42857142857143,55,3.1428571428571432,7,1.3861386138613863,88,17.425742574257423,25,4.9504950495049505
2982808354,singapore_marathon,2022,2022-12-04,SGP,5921,4977,944,316,19697.896301300458,10955.4,14290.0,16702.0,19659.0,22815.0,05:28:18,03:02:35,03:58:10,04:38:22,05:27:39,06:20:15,7637.0,7879.0,8447.0,10039.0,9909.0,10029.0,11792.0,13275.0,02:07:17,02:11:19,02:20:47,02:47:19,02:45:09,02:47:09,03:16:32,03:41:15,53,0.8951190677250466,642,10.842763046782638,72,1.2160108089849688,48,0.9644364074743821,578,11.613421740004018,54,1.0849909584086799,5,0.5296610169491525,64,6.779661016949152,18,1.9067796610169492
2986318646,oslo_marathon,2024,2024-09-21,NOR,4018,3161,850,0,14412.652065704331,10056.51,11566.9,12662.25,14109.5,15844.5,04:00:13,02:47:37,03:12:47,03:31:02,03:55:10,04:24:04,8725.0,8944.0,9347.0,9788.0,10303.0,10748.0,11056.0,11460.0,02:25:25,02:29:04,02:35:47,02:43:08,02:51:43,02:59:08,03:04:16,03:11:00,195,4.8531607765057245,2307,57.41662518666003,336,8.362369337979095,192,6.074027206580196,1935,61.214805441316045,221,6.991458399240747,3,0.35294117647058826,371,43.64705882352941,115,13.529411764705882
2994848015,HK_marathon,2018,2018-01-21,HKG,15401,3361,711,34,16692.398415687294,10779.0,13126.0,14691.0,16777.0,18751.0,04:38:12,02:59:39,03:38:46,04:04:51,04:39:37,05:12:31,8018.0,8031.0,8125.0,9281.0,8975.0,9008.0,10033.0,12047.0,02:13:38,02:13:51,02:15:25,02:34:41,02:29:35,02:30:08,02:47:13,03:20:47,162,1.0518797480683073,3430,22.27128108564379,26,0.1688202064800987,135,4.016661707825052,1620,48.19994049390062,18,0.5355548943766736,12,1.6877637130801686,157,22.081575246132207,8,1.1251758087201125
2998712420,hamburg_marathon,2018,2018-04-29,GER,10014,7653,2359,0,15036.264230077892,9934.65,12049.3,13391.0,14907.5,16587.0,04:10:36,02:45:35,03:20:49,03:43:11,04:08:28,04:36:27,7594.0,7639.0,7992.0,8945.0,8691.0,8766.0,9989.0,10974.0,02:06:34,02:07:19,02:13:12,02:29:05,02:24:51,02:26:06,02:46:29,03:02:54,310,3.0956660675054923,4241,42.35070900738965,775,7.739165168763732,286,3.7370965634391737,3624,47.35397883183066,563,7.356592186070822,22,0.9325985587113182,615,26.07036880033913,212,8.986858838490885
3007942412,manchester_marathon,2025,2025-04-27,GBR,24096,16054,7956,0,16041.828145750333,10111.95,12013.5,13656.0,15812.0,18150.5,04:27:22,02:48:32,03:20:14,03:47:36,04:23:32,05:02:30,8216.0,8258.0,8674.0,9074.0,9293.0,9406.0,10177.0,10727.0,02:16:56,02:17:38,02:24:34,02:31:14,02:34:53,02:36:46,02:49:37,02:58:47,924,3.8346613545816735,8304,34.462151394422314,1251,5.191733067729084,893,5.5624766413354925,7027,43.771022798056556,943,5.873925501432665,28,0.35193564605329314,1235,15.522875816993464,308,3.8712921065862242
3017232902,frankfurt_marathon,2025,2025-10-26,GER,12330,9497,2829,0,14030.5200324412,9059.32,10684.9,12081.25,13923.0,15702.75,03:53:51,02:30:59,02:58:05,03:21:21,03:52:03,04:21:43,7576.0,7622.0,7787.0,8437.0,8374.0,8429.0,8696.0,9843.0,02:06:16,02:07:02,02:09:47,02:20:37,02:19:34,02:20:29,02:24:56,02:44:03,1474,11.954582319545823,7415,60.13787510137875,2237,18.142741281427412,1392,14.657260187427608,6243,65.73654838370011,1736,18.279456670527537,79,2.7925061859314244,1168,41.28667373630258,501,17.709437963944858
3017758413,itabashi_marathon,2025,2025-03-15,JPN,5588,5010,578,1238,15977.378489620616,10333.83,12167.7,13547.0,15436.0,18006.25,04:26:17,02:52:14,03:22:48,03:45:47,04:17:16,05:00:06,8900.0,9156.0,9550.0,10075.0,10734.0,11619.0,12129.0,12719.0,02:28:20,02:32:36,02:39:10,02:47:55,02:58:54,03:13:39,03:22:09,03:31:59,139,2.487473156764495,2144,38.367931281317105,0,0.0,138,2.754491017964072,2045,40.818363273453095,0,0.0,1,0.17301038062283738,99,17.1280276816609,0,0.0
3020836776,frankfurt_marathon,2022,2022-10-30,GER,7942,6239,1698,0,14649.836691009821,9367.1,11113.2,12641.0,14402.0,16492.0,04:04:10,02:36:07,03:05:13,03:30:41,04:00:02,04:34:52,7571.0,7650.0,7961.0,8775.0,8591.0,8714.0,9798.0,10475.0,02:06:11,02:07:30,02:12:41,02:26:15,02:23:11,02:25:14,02:43:18,02:54:35,623,7.844371694787207,3968,49.96222613951146,1107,13.938554520271973,582,9.328418015707646,3416,54.75236416092323,862,13.816316717422664,39,2.2968197879858656,547,32.21436984687868,245,14.428739693757361
