cohort,sex,n_floor,x,dens,lo,hi,n_draws
Po10,W,5,2.0537073681844813,0.04971858203911644,0.04172764033163733,0.05628463694973535,200
Po10,W,5,2.112244026465212,0.0462282902218962,0.03800711543103661,0.052254017930761704,200
Po10,W,5,2.1707806847459423,0.04310425122041224,0.03479957019608751,0.048732874696639006,200
Po10,W,5,2.229317343026673,0.04031342518836167,0.03235542480149585,0.04605539953062524,200
Po10,W,5,2.2878540013074042,0.03780620076175582,0.03114918817787416,0.04361897000886787,200
Po10,W,5,2.3463906595881348,0.03552456863862529,0.02900020546440711,0.041529395653735916,200
Po10,W,5,2.4049273178688653,0.03341126935801043,0.026791754030972278,0.039554398307021524,200
Po10,W,5,2.463463976149596,0.03141770550647754,0.025174917839911114,0.03754091173003015,200
Po10,W,5,2.5220006344303263,0.029509144924843172,0.023266511342642668,0.03542317955170827,200
Po10,W,5,2.580537292711057,0.027666714670558257,0.021843013487454578,0.03306179379552779,200
Po10,W,5,2.639073950991788,0.02588651878035608,0.020601950307159243,0.031127065305703253,200
Po10,W,5,2.6976106092725187,0.024176665649567077,0.019400962867209423,0.029680319978003848,200
Po10,W,5,2.7561472675532492,0.022553041777044355,0.01821378615554283,0.027965283801313547,200
Po10,W,5,2.8146839258339797,0.02103448990563911,0.01732817067492367,0.025828520982045595,200
Po10,W,5,2.8732205841147103,0.01963788349900132,0.01573343997246828,0.024001802749102703,200
Po10,W,5,2.9317572423954417,0.018373592930620068,0.014578928941440476,0.02249564078840462,200
Po10,W,5,2.990293900676172,0.01724198694439755,0.013457087860536359,0.021210586535627043,200
Po10,W,5,3.0488305589569027,0.01623172433582334,0.012539979194915028,0.02044419983518809,200
Po10,W,5,3.107367217237633,0.015320459127673382,0.011590297194663106,0.019189181388925378,200
Po10,W,5,3.1659038755183637,0.014478127890789779,0.01041587263049418,0.01834880801747351,200
Po10,W,5,3.2244405337990942,0.013672324023627967,0.009589972726870405,0.017467773442622417,200
Po10,W,5,3.2829771920798256,0.012874638714209926,0.008707776847768843,0.016681602643095414,200
Po10,W,5,3.341513850360556,0.012066506043895057,0.00851824605038929,0.01590351816067707,200
Po10,W,5,3.4000505086412867,0.011243151137157003,0.008242220803401527,0.014986332216062341,200
Po10,W,5,3.458587166922017,0.010414671980704395,0.007512264815481187,0.014067045250025313,200
Po10,W,5,3.5171238252027477,0.009603950639968759,0.006588957780669952,0.012946918986977037,200
Po10,W,5,3.575660483483479,0.008841819416805534,0.0058689169339764475,0.011900914624819273,200
Po10,W,5,3.6341971417642096,0.008160541404803507,0.005479083614015406,0.011267085038786697,200
Po10,W,5,3.69273380004494,0.007587058365621061,0.004802379800688174,0.010438245292086284,200
Po10,W,5,3.7512704583256706,0.007137497846569222,0.004575275211301832,0.009956418706106331,200
Po10,W,5,3.809807116606401,0.006814077255807403,0.004291220420902166,0.009599858712848446,200
Po10,W,5,3.8683437748871317,0.00660488182122585,0.004213332906708395,0.009372912071581392,200
Po10,W,5,3.926880433167863,0.006486238722622268,0.004055544784305601,0.009304818287821584,200
Po10,W,5,3.9854170914485927,0.006426822434794268,0.003962185038586915,0.009156041755752792,200
Po10,W,5,4.043953749729324,0.006392393064040623,0.003957619470986545,0.009270289866651479,200
Po10,W,10,-4.0926417512922395,0.01021523589826035,0.00431934802920264,0.019051003224338486,200
Po10,W,10,-4.034105093011509,0.011245223858304797,0.005215650892962448,0.020726065817965284,200
Po10,W,10,-3.975568434730778,0.012448361156262898,0.006046524714544501,0.022194703001994224,200
Po10,W,10,-3.9170317764500475,0.01385544722138373,0.007395257003659953,0.023827956888896294,200
Po10,W,10,-3.858495118169317,0.015491331008943678,0.008307971821778682,0.025654641405065112,200
Po10,W,10,-3.799958459888586,0.01737349348088331,0.009075913427920928,0.027825360928762845,200
Po10,W,10,-3.7414218016078555,0.0195107285883657,0.0102366774366411,0.030475879434879945,200
Po10,W,10,-3.682885143327125,0.021901495805589432,0.012349493408650703,0.0340044323807618,200
Po10,W,10,-3.624348485046394,0.02453180485101713,0.014282590332014249,0.03770552728000059,200
Po10,W,10,-3.5658118267656636,0.02737299274783228,0.016637088990897074,0.04152539875156225,200
Po10,W,10,-3.5072751684849326,0.03038027291831898,0.019708455266990603,0.045148937392285975,200
Po10,W,10,-3.448738510204202,0.03349323283002334,0.021423195105698605,0.047947957177347615,200
Po10,W,10,-3.3902018519234716,0.03663933351699424,0.024507723931486133,0.0512087626677343,200
Po10,W,10,-3.3316651936427406,0.03974086047515873,0.02681318539598467,0.05530006239098279,200
Po10,W,10,-3.27312853536201,0.04272481361157737,0.028702560772771016,0.05913929618471422,200
Po10,W,10,-3.214591877081279,0.04553418778793713,0.030800461374758968,0.06299699554876599,200
Po10,W,10,-3.1560552188005486,0.04813834168535733,0.03269391572159993,0.0653231419050683,200
Po10,W,10,-3.097518560519818,0.05053998672748033,0.03446854530166523,0.06720906802525889,200
Po10,W,10,-3.0389819022390876,0.05277688891382909,0.03625780340032992,0.07026591240544586,200
Po10,W,10,-2.9804452439583566,0.054917574324826315,0.03830029555168315,0.07211446373890107,200
Po10,W,10,-2.921908585677626,0.05705185625847608,0.04036067904892437,0.07325908083649403,200
Po10,W,10,-2.863371927396895,0.059278419432572255,0.04311394443829487,0.07471989676366168,200
Po10,W,10,-2.8048352691161647,0.06169256600856331,0.046271723883586,0.0776503086785531,200
Po10,W,10,-2.746298610835434,0.06437724889050833,0.0485888118558179,0.08111393696883928,200
Po10,W,10,-2.6877619525547036,0.0673996278739132,0.05005712479416833,0.08483538139119043,200
Po10,W,10,-2.6292252942739727,0.07081379308166218,0.05258893561689926,0.08886771097835353,200
Po10,W,10,-2.5706886359932417,0.07466844115693984,0.05614130328490572,0.09324311568141035,200
Po10,W,10,-2.512151977712511,0.07901670329348648,0.06014962113982186,0.09798612840205337,200
Po10,W,10,-2.4536153194317807,0.0839245008737799,0.06324876695805676,0.1031848671829289,200
Po10,W,10,-2.39507866115105,0.08947403237994188,0.06886953900778,0.1089390733629244,200
Po10,W,10,-2.336542002870319,0.0957602592611302,0.07470872644388205,0.1153260689908324,200
Po10,W,10,-2.2780053445895887,0.10288022744473334,0.08060372032931698,0.12214408054245623,200
Po10,W,10,-2.2194686863088577,0.11091717487743563,0.08850392030763306,0.13108055245591657,200
Po10,W,10,-2.1609320280281272,0.11992301048321634,0.09773303171314195,0.14102102098016914,200
Po10,W,10,-2.1023953697473967,0.12990341457613783,0.10705740823633175,0.15165208907064132,200
Po10,W,10,-2.0438587114666658,0.14080930372026867,0.11954545303003693,0.16458775897992522,200
Po10,W,10,-1.9853220531859352,0.15253687895657245,0.12969353497624975,0.1771663352793044,200
Po10,W,10,-1.9267853949052047,0.16493639329985899,0.1414881584446425,0.18859071473425623,200
Po10,W,10,-1.8682487366244738,0.1778277405262788,0.1534956923814858,0.20301320608250437,200
Po10,W,10,-1.8097120783437433,0.19101954145638853,0.16642536865256696,0.21753505280613356,200
Po10,W,10,-1.7511754200630127,0.20432792257282675,0.1790049538282981,0.23118180394915158,200
Po10,W,10,-1.6926387617822818,0.2175916706938066,0.19196092921669258,0.24460976217189945,200
Po10,W,10,-1.6341021035015513,0.23068164422647336,0.20497379759565582,0.2563259463758175,200
Po10,W,10,-1.5755654452208208,0.24350379181709744,0.21679470471976384,0.26868665637199457,200
Po10,W,10,-1.5170287869400898,0.2559964269810769,0.22695323612164028,0.2805634437215152,200
Po10,W,10,-1.4584921286593593,0.2681232201742372,0.2380518234710077,0.2929717701036431,200
Po10,W,10,-1.3999554703786283,0.2798636013739834,0.249575821008213,0.3057776860347294,200
Po10,W,10,-1.3414188120978978,0.2912020350454541,0.2626070222267272,0.31690457377307135,200
Po10,W,10,-1.2828821538171673,0.3021171938954996,0.2753460923805402,0.3299109562616254,200
Po10,W,10,-1.2243454955364363,0.312571700916271,0.2853405586394351,0.33942933021312505,200
Po10,W,10,-1.1658088372557058,0.3225030241845662,0.2951488157818601,0.34964936387014905,200
Po10,W,10,-1.1072721789749753,0.3318163262297606,0.30450374996944857,0.3604490847734772,200
Po10,W,10,-1.0487355206942444,0.34038044824375896,0.31345376874612485,0.3718973529592746,200
Po10,W,10,-0.9901988624135138,0.34802849279412423,0.3210430830143723,0.3819113264563186,200
Po10,W,10,-0.9316622041327833,0.35456438808352136,0.3257530213697699,0.3900365051436412,200
Po10,W,10,-0.8731255458520524,0.35977620172894437,0.32995666964077164,0.39617284758390664,200
Po10,W,10,-0.8145888875713219,0.3634558311245166,0.3347191522868128,0.4000871536098469,200
Po10,W,10,-0.7560522292905913,0.3654232390520163,0.3349368967754193,0.4014036650745492,200
Po10,W,10,-0.6975155710098604,0.36555198783906423,0.3337760568659029,0.4002253415295879,200
Po10,W,10,-0.6389789127291299,0.3637918648837274,0.33336973288708266,0.3955708186247267,200
Po10,W,10,-0.5804422544483989,0.3601842277646728,0.3301189820805961,0.3922260424360645,200
Po10,W,10,-0.5219055961676684,0.3548664923388867,0.3254416215827518,0.3880369648508103,200
Po10,W,10,-0.4633689378869379,0.3480638692673747,0.32102779263927783,0.3806195693235573,200
Po10,W,10,-0.40483227960620694,0.3400687165221183,0.3111117157313084,0.3709740268872295,200
Po10,W,10,-0.3462956213254764,0.33121024206474964,0.3035537542852728,0.36340914619203935,200
Po10,W,10,-0.2877589630447459,0.3218192293016098,0.29386141423036666,0.35409622303962934,200
Po10,W,10,-0.22922230476401495,0.3121935094623098,0.28636431760289255,0.34310183394352967,200
Po10,W,10,-0.17068564648328444,0.30256980356633684,0.2787298654012991,0.33198027319227713,200
Po10,W,10,-0.11214898820255392,0.2931063023832808,0.26809935983889555,0.3251261022128414,200
Po10,W,10,-0.05361232992182341,0.28387821960420667,0.2576324341523603,0.3176932575171095,200
Po10,W,10,0.004924328358907992,0.2748860241346028,0.24786244760742815,0.3075430089437396,200
Po10,W,10,0.0634609866396385,0.2660737028947916,0.23757799510246413,0.2980566902460156,200
Po10,W,10,0.12199764492036902,0.25735274067304525,0.22958220966337592,0.28956907420042355,200
Po10,W,10,0.18053430320109953,0.24862686038105242,0.22050589684816185,0.2807663236870328,200
Po10,W,10,0.23907096148183005,0.23981301936459762,0.21220625429726225,0.27244302202661097,200
Po10,W,10,0.29760761976256056,0.23085551571396165,0.20491355613620768,0.26022215222312045,200
Po10,W,10,0.35614427804329196,0.221731931975081,0.19619290403377265,0.25212795186231207,200
Po10,W,10,0.4146809363240225,0.21245154911725977,0.18970337344386545,0.24150489162908478,200
Po10,W,10,0.473217594604753,0.2030483509100294,0.1812277654161236,0.23216216578555152,200
Po10,W,10,0.5317542528854835,0.19357150060988584,0.17171916613732474,0.22305512708989342,200
Po10,W,10,0.590290911166214,0.18407611133679394,0.16155248045671763,0.21266980012249462,200
Po10,W,10,0.6488275694469454,0.1746163732397338,0.1531033698127787,0.20253534514530383,200
Po10,W,10,0.7073642277276759,0.16524194188850488,0.14393027712837966,0.19120511526311373,200
Po10,W,10,0.7659008860084064,0.1559973097638651,0.13433778453342915,0.17952104802711394,200
Po10,W,10,0.824437544289137,0.14692301923293863,0.12460036120963879,0.1694251737609158,200
Po10,W,10,0.8829742025698675,0.1380572424024615,0.11601921816284551,0.15996864231633023,200
Po10,W,10,0.941510860850598,0.1294364771142913,0.10801207802862904,0.15142917915119528,200
Po10,W,10,1.0000475191313294,0.12109473781553119,0.09990680926121641,0.142700850602237,200
Po10,W,10,1.05858417741206,0.11306139016621733,0.09254515322035184,0.13425970802186973,200
Po10,W,10,1.1171208356927904,0.10535840715666799,0.08665667142850819,0.1251081081205935,200
Po10,W,10,1.175657493973521,0.09799810809403643,0.08057235066512372,0.11719367300923396,200
Po10,W,10,1.2341941522542514,0.09098231414475705,0.07419374621476697,0.11097157691165428,200
Po10,W,10,1.2927308105349828,0.08430339535987713,0.06751157757101758,0.10403996683934268,200
Po10,W,10,1.3512674688157134,0.07794707811474588,0.06112664942105702,0.0966409747287951,200
Po10,W,10,1.4098041270964439,0.07189634314072296,0.05577812881387747,0.08826873115320864,200
Po10,W,10,1.4683407853771744,0.06613544280862993,0.049861621676295466,0.08083750854505728,200
Po10,W,10,1.526877443657905,0.060653076426625,0.045206671330085546,0.07496363125213844,200
Po10,W,10,1.5854141019386354,0.05544405015174312,0.04052817533656196,0.06926873668921234,200
Po10,W,10,1.6439507602193668,0.05050919655993362,0.036566661378305484,0.06426833264960138,200
Po10,W,10,1.7024874185000973,0.045853786658643376,0.031947878241260934,0.05904621150880294,200
Po10,W,10,1.7610240767808278,0.04148500172226893,0.028293091288146822,0.054407932328103426,200
Po10,W,10,1.8195607350615584,0.03740916893896085,0.02542164999460471,0.05034801761023615,200
Po10,W,10,1.8780973933422889,0.033629399964139446,0.022318194082440866,0.04615530030861951,200
Po10,W,10,1.9366340516230203,0.030144061277682842,0.019727817516978656,0.0419517364039071,200
Po10,W,10,1.9951707099037508,0.026946236932225847,0.016870042290704077,0.03769801678124164,200
Po10,W,10,2.0537073681844813,0.024024102838386872,0.014425699621615965,0.0345413271114061,200
Po10,W,10,2.112244026465212,0.02136197400360145,0.012708372707850376,0.0312819178215706,200
Po10,W,10,2.1707806847459423,0.018941729345262115,0.010522769112991427,0.028851149759019794,200
Po10,W,10,2.229317343026673,0.01674434434842568,0.00913476471850589,0.025818792840268646,200
Po10,W,10,2.2878540013074042,0.01475133075934821,0.007788121450159021,0.023060100657554684,200
Po10,W,10,2.3463906595881348,0.01294595382689932,0.006533808525248957,0.02075333201183382,200
Po10,W,10,2.4049273178688653,0.011314144545931288,0.005230457197083595,0.018797940441644952,200
Po10,W,10,2.463463976149596,0.009845041878858807,0.004212756773794322,0.017508895596807742,200
Po10,W,10,2.5220006344303263,0.008531102671820182,0.0035531959031870224,0.0159321861364053,200
Po10,W,10,2.580537292711057,0.007367729362692785,0.002633281930805696,0.01428917585574755,200
Po10,W,10,2.639073950991788,0.006352408451170998,0.0022493905716048593,0.0128293306651549,200
Po10,W,10,2.6976106092725187,0.00548343184909114,0.0017820685182435001,0.011508349455716403,200
Po10,W,10,2.7561472675532492,0.004758374226669301,0.0013021218576326353,0.010153765580306267,200
Po10,W,10,2.8146839258339797,0.004172591055167504,0.001015568511029329,0.0088079567207847,200
Po10,W,10,2.8732205841147103,0.0037180470411598316,0.0008195105420973017,0.007751075249753678,200
Po10,W,10,2.9317572423954417,0.0033827546030716325,0.0006210903784083361,0.007092881606524013,200
Po10,W,10,2.990293900676172,0.0031509901764374803,0.0004496378100343213,0.007001863856287102,200
Po10,W,10,3.0488305589569027,0.003004283431505498,0.0002979410456255327,0.006992761641699857,200
Po10,W,10,3.107367217237633,0.0029229859627017624,0.00021863595850707448,0.007033450329551713,200
Po10,W,10,3.1659038755183637,0.0028880776041825353,0.0003153014479822511,0.00702441893677417,200
Po10,W,10,3.2244405337990942,0.002882808553431659,0.00023516996249931188,0.007175557621616089,200
Po10,W,10,3.2829771920798256,0.0028938269935337543,0.0001379533006245611,0.007320353268465022,200
Po10,W,10,3.341513850360556,0.0029115925687782022,7.885626326589134e-05,0.007379322052003138,200
Po10,W,10,3.4000505086412867,0.002930080064404624,6.13855031362934e-05,0.007338366215631682,200
Po10,W,10,3.458587166922017,0.002945969851517534,4.660772325540309e-05,0.007253211488244949,200
Po10,W,10,3.5171238252027477,0.0029576398573620865,2.6291671094957315e-05,0.0073114148386135705,200
Po10,W,10,3.575660483483479,0.0029642810361687633,1.470916803742646e-05,0.007506444222079646,200
Po10,W,10,3.6341971417642096,0.0029653568391816067,8.102547211709628e-06,0.0076311552175942635,200
Po10,W,10,3.69273380004494,0.0029604583866822787,4.322929612220091e-06,0.007757960690497456,200
Po10,W,10,3.7512704583256706,0.0029494363960874763,2.233414980606284e-06,0.007794470966386081,200
Po10,W,10,3.809807116606401,0.0029325834538362597,1.1171794977504415e-06,0.007761731641031553,200
Po10,W,10,3.8683437748871317,0.002910635781592599,5.409780637911426e-07,0.007654974412590073,200
Po10,W,10,3.926880433167863,0.0028844616248419387,2.5356619533517483e-07,0.008005033217666425,200
Po10,W,10,3.9854170914485927,0.0028544630724678284,1.1503205128632892e-07,0.007885663782917643,200
Po10,W,10,4.043953749729324,0.00281987466338021,5.050453045976058e-08,0.00809915376828081,200
