slug,slice,nu,cand,basis,gamma_form,solver,init,seed,loglik,aic,bic,n_params,n_iter,converged,wall_s
ALL_W_14-25_mrc2,ALL_W,8,poly6-gvarying,poly6,varying,anderson,rand0,0.0,609009.0968649159,-968022.1937298318,388285.606951674,124999,163,True,24.89118680008687
ALL_W_14-25_mrc2,ALL_W,8,poly6-gvarying,poly6,varying,anderson,rand1,1.0,609004.4077757195,-968012.8155514391,388294.98513006675,124999,107,True,15.4629482999444
ALL_W_14-25_mrc2,ALL_W,8,spline3-goff,spline3,off,anderson,mean,,603825.022631635,-957674.0452632699,398525.2490580797,124989,105,True,12.374864299898036
ALL_W_14-25_mrc2,ALL_W,8,spline3-goff,spline3,off,anderson,rand0,0.0,603824.6835251554,-957673.3670503108,398525.92727103876,124989,115,True,12.415191400097683
ALL_W_14-25_mrc2,ALL_W,8,spline3-goff,spline3,off,anderson,rand1,1.0,603823.3332648403,-957670.6665296806,398528.627791669,124989,104,True,10.354199099936523
ALL_W_14-25_mrc2,ALL_W,8,spline3-gscalar,spline3,scalar,anderson,mean,,608115.5691693334,-966253.1383386669,389957.00661869836,124990,111,True,13.912680999957956
ALL_W_14-25_mrc2,ALL_W,8,spline3-gscalar,spline3,scalar,anderson,rand0,0.0,608114.3765783507,-966250.7531567013,389959.3918006639,124990,193,True,20.194765500025824
ALL_W_14-25_mrc2,ALL_W,8,spline3-gscalar,spline3,scalar,anderson,rand1,1.0,608109.4047948185,-966240.809589637,389969.33536772826,124990,110,True,12.089494799962267
ALL_W_14-25_mrc2,ALL_W,8,spline3-gvarying,spline3,varying,anderson,mean,,608304.2883211661,-966628.5766423321,389592.41895104875,124991,95,True,12.686547299963422
ALL_W_14-25_mrc2,ALL_W,8,spline3-gvarying,spline3,varying,anderson,rand0,0.0,608306.1649560139,-966632.3299120278,389588.6656813531,124991,168,True,17.600392500055023
ALL_W_14-25_mrc2,ALL_W,8,spline3-gvarying,spline3,varying,anderson,rand1,1.0,608301.4465683491,-966622.8931366983,389598.1024566826,124991,106,True,12.422840900020674
ALL_W_14-25_mrc2,ALL_W,8,spline4-goff,spline4,off,anderson,mean,,604023.2523325715,-958068.5046651431,398141.64029222215,124990,116,True,15.77612880000379
ALL_W_14-25_mrc2,ALL_W,8,spline4-goff,spline4,off,anderson,rand0,0.0,604022.70269458,-958067.4053891599,398142.7395682053,124990,102,True,11.461331099970266
ALL_W_14-25_mrc2,ALL_W,8,spline4-goff,spline4,off,anderson,rand1,1.0,604021.3914114271,-958064.7828228541,398145.3621345111,124990,109,True,11.301175400032662
ALL_W_14-25_mrc2,ALL_W,8,spline4-gscalar,spline4,scalar,anderson,mean,,608278.4850874871,-966576.9701749743,389644.0254184066,124991,95,True,11.857082200003788
ALL_W_14-25_mrc2,ALL_W,8,spline4-gscalar,spline4,scalar,anderson,rand0,0.0,608276.9662635517,-966573.9325271035,389647.0630662774,124991,148,True,17.63302589999512
ALL_W_14-25_mrc2,ALL_W,8,spline4-gscalar,spline4,scalar,anderson,rand1,1.0,608271.7491583577,-966563.4983167155,389657.4972766654,124991,90,True,10.100040899938904
ALL_W_14-25_mrc2,ALL_W,8,spline4-gvarying,spline4,varying,anderson,mean,,608929.2630645887,-967874.5261291773,388368.17073623464,124993,125,True,16.924291800009087
ALL_W_14-25_mrc2,ALL_W,8,spline4-gvarying,spline4,varying,anderson,rand0,0.0,608930.9059948389,-967877.8119896778,388364.8848757341,124993,140,True,16.7004966000095
ALL_W_14-25_mrc2,ALL_W,8,spline4-gvarying,spline4,varying,anderson,rand1,1.0,608926.2232544358,-967868.4465088716,388374.2503565403,124993,114,True,13.237457900075242
ALL_W_14-25_mrc2,ALL_W,8,spline5-goff,spline5,off,anderson,mean,,604077.3916020435,-958174.783204087,398046.2123892938,124991,95,True,11.599473099922761
ALL_W_14-25_mrc2,ALL_W,8,spline5-goff,spline5,off,anderson,rand0,0.0,604076.2504020932,-958172.5008041863,398048.49478919455,124991,102,True,11.952091600047424
ALL_W_14-25_mrc2,ALL_W,8,spline5-goff,spline5,off,anderson,rand1,1.0,604074.980231263,-958169.960462526,398051.0351308549,124991,100,True,11.00309309992008
ALL_W_14-25_mrc2,ALL_W,8,spline5-gscalar,spline5,scalar,anderson,mean,,608328.4976469991,-966674.9952939982,389556.85093539837,124992,98,True,13.03019800002221
ALL_W_14-25_mrc2,ALL_W,8,spline5-gscalar,spline5,scalar,anderson,rand0,0.0,608327.0215545984,-966672.0431091967,389559.8031201998,124992,137,True,16.129774400033057
ALL_W_14-25_mrc2,ALL_W,8,spline5-gscalar,spline5,scalar,anderson,rand1,1.0,608321.8136200381,-966661.6272400762,389570.21898932033,124992,113,True,13.288520799949765
ALL_W_14-25_mrc2,ALL_W,8,spline5-gvarying,spline5,varying,anderson,mean,,609018.5624558893,-968049.1249117786,388215.2732256646,124995,115,True,15.79667289997451
ALL_W_14-25_mrc2,ALL_W,8,spline5-gvarying,spline5,varying,anderson,rand0,0.0,609020.3237600366,-968052.6475200732,388211.75061737,124995,116,True,15.095692200004123
ALL_W_14-25_mrc2,ALL_W,8,spline5-gvarying,spline5,varying,anderson,rand1,1.0,609015.6784549748,-968043.3569099496,388221.04122749367,124995,106,True,14.262989200069569
