slug,solver,nu,cand,basis,gamma_form,fold,train_loglik,heldout_logdens,heldout_per_cell,heldout_rmse,n_test,n_orphan,n_iter
Po10_W_14-25_mrc2,anderson,8,spline3-gvarying,spline3,varying,3,79570.56621902357,12367.117792551402,0.9963839665284726,0.08079112471454628,12412,0,182
Po10_W_14-25_mrc2,anderson,inf,spline3-gvarying,spline3,varying,4,75176.28187678356,9986.276431102542,0.8058647862413284,0.08255242890457248,12392,0,11
Po10_W_14-25_mrc2,anderson,8,spline3-gvarying,spline3,varying,4,80140.58909854773,11745.195101764166,0.9478046402327441,0.08265128616754096,12392,0,106
Po10_W_14-25_mrc2,anderson,inf,spline4-gscalar,spline4,scalar,0,75090.24625048116,10289.269157305549,0.8303154581427977,0.08179797868660953,12392,0,11
Po10_W_14-25_mrc2,anderson,8,spline4-gscalar,spline4,scalar,0,79964.51455950088,11942.068703938445,0.9636917934101392,0.08248180848646737,12392,0,199
Po10_W_14-25_mrc2,anderson,inf,spline4-gscalar,spline4,scalar,1,74962.37533367777,10498.31530687969,0.8517211834236321,0.0812692342475532,12326,0,11
Po10_W_14-25_mrc2,anderson,8,spline4-gscalar,spline4,scalar,1,79786.88081898412,12129.482100317311,0.9840566364041303,0.08171869986316696,12326,0,179
Po10_W_14-25_mrc2,anderson,inf,spline4-gscalar,spline4,scalar,2,74888.12546361909,10665.349558528784,0.8611505497399099,0.08092448621494391,12385,0,11
Po10_W_14-25_mrc2,anderson,8,spline4-gscalar,spline4,scalar,2,79817.71085597035,12032.717151116804,0.9715556843856926,0.08179676308410598,12385,0,198
Po10_W_14-25_mrc2,anderson,inf,spline4-gscalar,spline4,scalar,3,74639.38089414474,10962.803460429614,0.8832423026449898,0.0803316602343871,12412,0,11
Po10_W_14-25_mrc2,anderson,8,spline4-gscalar,spline4,scalar,3,79560.73168785893,12354.052505331774,0.9953313330109389,0.08084985945935198,12412,0,199
Po10_W_14-25_mrc2,anderson,inf,spline4-gscalar,spline4,scalar,4,75184.07905771624,9971.463682785627,0.8046694385721131,0.08258546730766758,12392,0,11
Po10_W_14-25_mrc2,anderson,8,spline4-gscalar,spline4,scalar,4,80146.43485699993,11632.783790329802,0.9387333594520499,0.08341927387487932,12392,0,206
Po10_W_14-25_mrc2,anderson,inf,spline4-gvarying,spline4,varying,0,75102.10632616573,10294.483193751916,0.8307362164099351,0.08177214088886359,12392,0,13
Po10_W_14-25_mrc2,anderson,8,spline4-gvarying,spline4,varying,0,79981.79120618504,11991.183827879584,0.967655247569366,0.08220814910559758,12392,0,220
Po10_W_14-25_mrc2,anderson,inf,spline4-gvarying,spline4,varying,1,74978.03310810315,10493.703766456536,0.8513470522843206,0.08126772634846889,12326,0,12
Po10_W_14-25_mrc2,anderson,8,spline4-gvarying,spline4,varying,1,79811.55939185355,12171.239796675958,0.9874444099201654,0.08141889316894821,12326,0,176
Po10_W_14-25_mrc2,anderson,inf,spline4-gvarying,spline4,varying,2,74900.90757548422,10664.193072273258,0.8610571717620716,0.08091595288755088,12385,0,12
Po10_W_14-25_mrc2,anderson,8,spline4-gvarying,spline4,varying,2,79838.44884105696,12039.360320918353,0.972092072742701,0.08176481350970163,12385,0,255
Po10_W_14-25_mrc2,anderson,inf,spline4-gvarying,spline4,varying,3,74656.16684895342,10957.580231427304,0.8828214817456739,0.0803315454324941,12412,0,13
Po10_W_14-25_mrc2,anderson,8,spline4-gvarying,spline4,varying,3,79590.32353207683,12361.225742511666,0.9959092605955258,0.080841716289317,12412,0,156
Po10_W_14-25_mrc2,anderson,inf,spline4-gvarying,spline4,varying,4,75196.93507220887,9974.279713020132,0.8048966843947815,0.08256512944036626,12392,0,13
Po10_W_14-25_mrc2,anderson,8,spline4-gvarying,spline4,varying,4,80166.5214821694,11638.68360458703,0.9392094580848152,0.08341364742256789,12392,0,192
Po10_W_14-25_mrc2,anderson,inf,spline5-gscalar,spline5,scalar,0,75106.02022812267,10289.55691253755,0.8303386791912161,0.08178210392996588,12392,0,11
Po10_W_14-25_mrc2,anderson,8,spline5-gscalar,spline5,scalar,0,79979.59629402091,11935.383372436736,0.9631523057163279,0.08250512252441183,12392,0,186
Po10_W_14-25_mrc2,anderson,inf,spline5-gscalar,spline5,scalar,1,74985.8688509088,10479.86643933444,0.8502244393424014,0.08129969030977456,12326,0,11
Po10_W_14-25_mrc2,anderson,8,spline5-gscalar,spline5,scalar,1,79807.36316072152,12119.7248492523,0.9832650372588269,0.08176084895743489,12326,0,227
Po10_W_14-25_mrc2,anderson,inf,spline5-gscalar,spline5,scalar,2,74901.00311318546,10666.812945593785,0.8612687077588845,0.08090843136274406,12385,0,11
Po10_W_14-25_mrc2,anderson,8,spline5-gscalar,spline5,scalar,2,79831.08106049382,12051.865076902697,0.9731017421802743,0.08176555255967216,12385,0,136
Po10_W_14-25_mrc2,anderson,inf,spline5-gscalar,spline5,scalar,3,74658.66075436486,10954.224260432558,0.8825511005827069,0.08033894338053431,12412,0,11
Po10_W_14-25_mrc2,anderson,8,spline5-gscalar,spline5,scalar,3,79579.34523420202,12350.67998473138,0.995059618492699,0.08095529985763845,12412,0,202
Po10_W_14-25_mrc2,anderson,inf,spline5-gscalar,spline5,scalar,4,75196.0632418264,9975.10088869634,0.8049629509922804,0.08256373041519498,12392,0,11
Po10_W_14-25_mrc2,anderson,8,spline5-gscalar,spline5,scalar,4,80160.42945641285,11600.89184554508,0.9361597680394674,0.0836202159662672,12392,0,247
Po10_W_14-25_mrc2,anderson,inf,spline5-gvarying,spline5,varying,0,75119.50469723051,10291.540437822916,0.8304987441755097,0.08176370312070637,12392,0,13
Po10_W_14-25_mrc2,anderson,8,spline5-gvarying,spline5,varying,0,79997.1067988482,11946.285569835189,0.964032082782052,0.08252999257853019,12392,0,170
Po10_W_14-25_mrc2,anderson,inf,spline5-gvarying,spline5,varying,1,75001.64016257589,10475.377304055013,0.8498602388491817,0.08129768753343367,12326,0,13
Po10_W_14-25_mrc2,anderson,8,spline5-gvarying,spline5,varying,1,79831.7186834628,12115.946353294432,0.9829584904506273,0.08179872390204806,12326,0,178
