slug,solver,nu,cand,basis,gamma_form,fold,train_loglik,heldout_logdens,heldout_per_cell,heldout_rmse,n_test,n_orphan,n_iter
Po10_M_14-25_mrc2,anderson,8,spline6-gscalar,spline6,scalar,3,141330.0130814702,21377.75548352448,0.8789472692839603,0.09379014469153724,24322,0,198
Po10_M_14-25_mrc2,anderson,inf,spline6-gscalar,spline6,scalar,4,130415.49941513881,18513.884081468637,0.7636165840985208,0.09292797976839659,24245,0,11
Po10_M_14-25_mrc2,anderson,8,spline6-gscalar,spline6,scalar,4,141369.827244816,21325.005904144244,0.8795630399729529,0.09356990868159155,24245,0,255
Po10_M_14-25_mrc2,anderson,inf,spline6-gvarying,spline6,varying,0,130515.45491865635,18511.552924581425,0.7642454349179021,0.0928655028568214,24222,0,13
Po10_M_14-25_mrc2,anderson,8,spline6-gvarying,spline6,varying,0,141442.33101109444,21534.160533086957,0.8890331324038873,0.09327262111514566,24222,0,199
Po10_M_14-25_mrc2,anderson,inf,spline6-gvarying,spline6,varying,1,130683.57903870202,18131.51911798318,0.745202380419349,0.09351794209769718,24331,0,13
Po10_M_14-25_mrc2,anderson,8,spline6-gvarying,spline6,varying,1,141490.8807186762,21133.376034693792,0.8685781938553201,0.0940133959700854,24331,0,139
Po10_M_14-25_mrc2,anderson,inf,spline6-gvarying,spline6,varying,2,130561.9336773995,18118.195508577584,0.7425489962531797,0.09364592560805958,24400,0,13
Po10_M_14-25_mrc2,anderson,8,spline6-gvarying,spline6,varying,2,141232.93859665724,21424.9130533021,0.8780702071025451,0.09431766058824365,24400,0,205
Po10_M_14-25_mrc2,anderson,inf,spline6-gvarying,spline6,varying,3,130554.8366254041,18251.968583356167,0.7504304162221925,0.09336872978728561,24322,0,13
Po10_M_14-25_mrc2,anderson,8,spline6-gvarying,spline6,varying,3,141385.16202575498,21360.870528137493,0.8782530436698254,0.0939017553904806,24322,0,238
Po10_M_14-25_mrc2,anderson,inf,spline6-gvarying,spline6,varying,4,130446.72085251947,18529.49126318225,0.7642603119481234,0.09288423771513639,24245,0,13
Po10_M_14-25_mrc2,anderson,8,spline6-gvarying,spline6,varying,4,141416.32443810467,21340.015850884414,0.8801821344971917,0.09353391197662901,24245,0,284
